    0.9201  -52.8310
    0.9273  -52.8311
    0.9346  -52.8310
    0.9419  -52.8313
    0.9491  -52.8312
    0.9564  -52.8312
    0.9637  -52.8307
    0.9709  -52.8305
    0.9782  -52.8306
    0.9855  -52.8309
    0.9927  -52.8309
    1.0000  -52.8308
 
    0.0000  -52.8024
    0.0074  -52.8025
    0.0148  -52.8025
    0.0221  -52.8027
    0.0295  -52.8033
    0.0369  -52.8034
    0.0443  -52.8038
    0.0517  -52.8040
    0.0591  -52.8043
    0.0665  -52.8045
    0.0738  -52.8049
    0.0812  -52.8052
    0.0886  -52.8056
    0.0960  -52.8061
    0.1034  -52.8064
    0.1108  -52.8068
    0.1182  -52.8073
    0.1255  -52.8078
    0.1329  -52.8082
    0.1403  -52.8088
    0.1477  -52.8093
    0.1551  -52.8097
    0.1624  -52.8103
    0.1698  -52.8109
    0.1772  -52.8115
    0.1846  -52.8121
    0.1920  -52.8126
    0.1994  -52.8132
    0.2068  -52.8138
    0.2142  -52.8144
    0.2215  -52.8150
    0.2289  -52.8157
    0.2363  -52.8163
    0.2437  -52.8171
    0.2511  -52.8170
    0.2585  -52.8169
    0.2659  -52.8168
    0.2732  -52.8169
    0.2806  -52.8168
    0.2880  -52.8171
    0.2954  -52.8172
    0.3028  -52.8172
    0.3101  -52.8172
    0.3175  -52.8172
    0.3249  -52.8173
    0.3323  -52.8173
    0.3397  -52.8173
    0.3471  -52.8172
    0.3545  -52.8170
    0.3619  -52.8170
    0.3692  -52.8169
    0.3766  -52.8170
    0.3840  -52.8171
    0.3914  -52.8171
    0.3988  -52.8173
    0.4062  -52.8172
    0.4135  -52.8172
    0.4209  -52.8172
    0.4283  -52.8171
    0.4357  -52.8172
    0.4431  -52.8171
    0.4504  -52.8170
    0.4578  -52.8170
    0.4652  -52.8171
    0.4726  -52.8171
    0.4800  -52.8171
    0.4874  -52.8170
    0.4947  -52.8171
    0.5021  -52.8170
    0.5094  -52.8174
    0.5168  -52.8173
    0.5241  -52.8174
    0.5315  -52.8173
    0.5389  -52.8172
    0.5462  -52.8172
    0.5535  -52.8169
    0.5609  -52.8166
    0.5683  -52.8162
    0.5756  -52.8159
    0.5829  -52.8156
    0.5903  -52.8152
    0.5977  -52.8148
    0.6050  -52.8141
    0.6123  -52.8136
    0.6197  -52.8132
    0.6271  -52.8128
    0.6344  -52.8122
    0.6417  -52.8116
    0.6491  -52.8111
    0.6565  -52.8107
    0.6638  -52.8102
    0.6711  -52.8098
    0.6785  -52.8093
    0.6859  -52.8091
    0.6932  -52.8085
    0.7005  -52.8081
    0.7079  -52.8076
    0.7153  -52.8070
    0.7226  -52.8065
    0.7299  -52.8062
    0.7373  -52.8057
    0.7447  -52.8049
    0.7520  -52.8047
    0.7594  -52.8044
    0.7667  -52.8041
    0.7741  -52.8040
    0.7814  -52.8037
    0.7888  -52.8035
    0.7961  -52.8033
    0.8035  -52.8030
    0.8108  -52.8028
    0.8182  -52.8026
    0.8255  -52.8025
    0.8329  -52.8024
    0.8402  -52.8028
    0.8474  -52.8031
    0.8547  -52.8036
    0.8620  -52.8039
    0.8692  -52.8038
    0.8765  -52.8038
    0.8837  -52.8037
    0.8910  -52.8041
    0.8983  -52.8040
    0.9055  -52.8040
    0.9128  -52.8040
    0.9201  -52.8040
    0.9273  -52.8040
    0.9346  -52.8037
    0.9419  -52.8037
    0.9491  -52.8037
    0.9564  -52.8042
    0.9637  -52.8048
    0.9709  -52.8049
    0.9782  -52.8052
    0.9855  -52.8052
    0.9927  -52.8052
    1.0000  -52.8052
 
    0.0000  -48.4044
    0.0074  -48.4044
    0.0148  -48.4045
    0.0221  -48.4047
    0.0295  -48.4046
    0.0369  -48.4045
    0.0443  -48.4043
    0.0517  -48.4045
    0.0591  -48.4044
    0.0665  -48.4045
    0.0738  -48.4045
    0.0812  -48.4044
    0.0886  -48.4043
    0.0960  -48.4044
    0.1034  -48.4042
    0.1108  -48.4041
    0.1182  -48.4039
    0.1255  -48.4039
    0.1329  -48.4037
    0.1403  -48.4035
    0.1477  -48.4033
    0.1551  -48.4032
    0.1624  -48.4028
    0.1698  -48.4028
    0.1772  -48.4028
    0.1846  -48.4028
    0.1920  -48.4027
    0.1994  -48.4027
    0.2068  -48.4029
    0.2142  -48.4027
    0.2215  -48.4027
    0.2289  -48.4026
    0.2363  -48.4026
    0.2437  -48.4025
    0.2511  -48.4025
    0.2585  -48.4025
    0.2659  -48.4026
    0.2732  -48.4025
    0.2806  -48.4026
    0.2880  -48.4026
    0.2954  -48.4027
    0.3028  -48.4027
    0.3101  -48.4028
    0.3175  -48.4029
    0.3249  -48.4031
    0.3323  -48.4029
    0.3397  -48.4026
    0.3471  -48.4025
    0.3545  -48.4026
    0.3619  -48.4024
    0.3692  -48.4023
    0.3766  -48.4020
    0.3840  -48.4020
    0.3914  -48.4019
    0.3988  -48.4018
    0.4062  -48.4017
    0.4135  -48.4018
